THEM,YOU,CLAUSE,LABEL,PARTY
Buyer,Sellers,"Until this Agreement shall have been terminated pursuant to Section 10.1, no Seller shall, and each Seller shall cause each Acquired Company and each of their respective Representatives not to, directly or indirectly, solicit, initiate, encourage, or entertain any inquiries or proposals from, discuss or negotiate with, provide any nonpublic information to, or consider the merits of any inquiries or proposals from any Person (other than Buyer) relating to any business combination transaction involving any Seller or Acquired Company, however structured, including the sale of the business or assets (other than in the Ordinary Course of Business) of any Acquired Company, or any Equity Security of any Acquired Company, or any merger, consolidation, or similar transaction or arrangement.",,
Buyer,Sellers,5.7Best Efforts,,
Buyer,Sellers,Each Seller shall use its best efforts to cause the conditions in Article 8 (other than Section 8.11) to be satisfied.,,
Buyer,Sellers, Sellers shall deliver to Buyer within __________ days after the end of each month a copy of each Acquired Company's [describe the nature of the financial information required] for such month prepared in a manner and containing information consistent with such Acquired Company's current practices. ,,
Buyer,Sellers," Each Seller shall, and shall cause each Acquired Company, their Related Persons, and their respective Representatives to, cooperate with Buyer with respect to Buyer's arranging of financing of the Contemplated Transactions, as Buyer may reasonably request. ",,
Buyer,Sellers,"Buyer shall, and shall cause each of its Related Persons to, cooperate with each Seller, each Acquired Company, their Related Persons and their respective Representatives (a) with respect to all filings and notifications that any Seller, any Acquired Company, or their Related Persons shall be required by Legal Requirements to make in connection with the Contemplated Transactions and (b) in obtaining all Material Consents; provided, however, that Buyer shall not be required to dispose of or make any change to its business, expend any material funds, or incur any other material obligation in order to comply with this Section 6.1.",,
Buyer,Sellers," (a) Prior to the Closing Date, Buyer shall promptly provide notice to Sellers of any Breach of any representation or warranty of Buyer or any fact or circumstance that would or would reasonably be likely to cause or constitute a Breach of any such representation or warranty had that representation or warranty been made as of the time of the occurrence of such fact or circumstance.",,
Buyer,Sellers,No such notice will be deemed to have cured any Breach of any representation or warranty or affect any right or remedy of Sellers under this Agreement.   ,,
Buyer,Sellers,"(b) Prior to the Closing Date, Buyer shall provide notice to Sellers of any Breach of any covenant of Buyer in this Article 6 or any fact or circumstance that could make the satisfaction of any condition in Article 9 impossible or unlikely and of all corrective actions undertaken, or to be undertaken, by Buyer with respect thereto.",,
Buyer,Sellers,No such notice will be deemed to have cured any Breach of any covenant or affect any right or remedy of Sellers under this Agreement. ,,
Buyer,Sellers,"The nonrequesting party will afford access to such Records during normal business hours, upon reasonable advance notice given by the requesting party, and subject to such reasonable limitations as the nonrequesting party may impose to delete competitively sensitive or privileged information. ",,
Buyer,Sellers," (ii)No Seller shall, directly or indirectly, (A) cause, induce, or attempt to cause or induce any employee, agent, or independent contractor of any Acquired Company to terminate such relationship; (B) in any way interfere with the relationship between any Acquired Company and any of its employees, agents, or independent contractors; or (C) hire, retain, employ, or otherwise engage or attempt to hire, retain, employ, or otherwise engage as an employee, independent contractor, or otherwise, any employee, agent, or independent contractor of any Acquired Company. ",,
Buyer,Sellers,"(iii)No Seller shall, directly or indirectly, (A) solicit, induce, or otherwise cause, or attempt to solicit, induce, or otherwise cause, any customer, supplier, licensor, licensee, or any prospective customer, supplier, licensor, or licensee that has been contacted or targeted for contact by any Acquired Company on or before the Closing Date, or any other person engaged in a business relationship with any Acquired Company, to (1) terminate, curtail, or otherwise modify its relationship with any Acquired Company or (2) engage in business with a competitor of any Acquired Company, or (B) interfere in any way with the relationship between any Acquired Company, and any of its customers, suppliers, licensors, licensees, or any such prospective customers, suppliers, licensors, or licensees, or any other Person engaged in a business relationship with any Acquired Company.",,
Buyer,Sellers," (b)No Seller shall make any disparaging statement, either orally or in writing, regarding Buyer, any Acquired Company, the business, products, or services thereof, or any of their respective shareholders, directors, officers, employees, or agents. ",,
Buyer,Sellers,"(d)If any Seller becomes compelled in any Proceeding to make any disclosure that is prohibited by this Section 7.3, such Seller shall, to the extent legally permissible, provide Buyer with prompt notice of such compulsion so that Buyer may seek an appropriate protective order or other appropriate remedy or waive compliance with the provisions of this Section 7.3.",,
Buyer,Sellers,"In the absence of a protective order or other remedy, such Seller may disclose that portion (and only that portion) of the Confidential Information that, based upon the opinion of such Seller's counsel, such Seller is legally compelled to disclose; provided, however, that such Seller shall use its best efforts to obtain written assurance that any Person to whom any Confidential Information is so disclosed shall accord confidential treatment to such Confidential Information. ",,
